date,company,writer,title,classification1,classification2,classification3,contents
20200804,충청일보,정완영 기자,"이낙연 의원 세종 방문, 국회 세종의사당 연내 매듭짓자",정치>행정_자치,정치>국회_정당,정치>청와대,"[충청일보 정완영기자] 더불어민주당 대표에 도전 하는 이낙연 국회의원이 지난 31일 세종시를 방문해 ..국회 세종의사당 건립을 연내에 매듭짓자고 밝혔다... .. .. ..이 의원은 세종호수공원 ..'바람의 언덕'과 ..'균형발전 상징공원'을 방문, 노무현 정신을 되새겼다... .. .. ..세종호수공원에 있는 국가균형발전 공원에서 기자들과 만나 .."
20200804,매일경제,김연주,[단독] 4대보험료 고지서 인쇄·우편비만 年500억…디지털시대 무색,IT_과학>콘텐츠,,,우편함에 켜켜이 쌓이는 우편봉투... 뜯어보지도 않고 쓰레기통으로 직행하는 경우가 대부분이다... 이메일이 대중화되고 모바일 영수증이 일상이 됐지만 아직까지도 국민 10명 중 8명은 4대보험을 종이 고지서로 받고 있는 것으로 나타났다... 관련 인쇄비용과 우편 비용 등에 들어가는 세금만 연간 약 500억 원이다... 정부가 ..'디지털 뉴딜'을 한국형 ..
20200804,매일경제,채종원,[레이더P] PK서 드러난 김경수 위상…잠시 고초 겪지만 가을에 좋은 진실 밝혀질 것,정치>국회_정당,정치>선거,정치>청와대,지난 1일 부산·울산·경남(PK)더불어민주당 당대표·최고위원 합동연설회에서 고(故)노무현 전 대통령·문재인 대통령과 함께 각 후보들에게 ..'구애'를 가장 많이 받은 대상은 김경수 경남지사다... 당내에선 PK가 친노·친문의 ..'정치적 고향'이라는 점에서 이 계파의 유일한 ..'잠룡'인 김 지사의 위상이 드러났다는 평가가 나온다. ..이날 창원컨벤션센..
20200804,전자신문,문보경,디지털교과서 이용 급증…콘텐츠 보강은 숙제,IT_과학>콘텐츠,IT_과학>모바일,,"코로나19로 인한 원격수업 시행 이후 디지털교과서 이용자가 급증한 것으로 나타났다... 한시 현상으로 그치지 않으려면 그동안 디지털교과서 활용 부진의 주원인인 콘텐츠 질과 관련 제도 개선이 요구된다... .. .. .. ..교육부는 올해 디지털교과서 활용 현황을 조사한 결과 전년에 비해 이용자는 393.7%(15만6456명→77만2472명), 접속 횟수.."
20200804,부산일보,김덕준,원금 보장 국민참여형 ‘뉴딜펀드’ 출시 예정,경제>금융_재테크,정치>행정_자치,경제>증권_증시,홍남기 부총리는 지난달 30일 페이스북에 ..“정부는 국민 참여형 ..‘한국판 뉴딜 펀드’를 마련하고 있다... 국민에게 안정적인 수익을 보장하면서 유동자금이 5G와 자율자동차 및 친환경 분야 투자로 이어질 수 있는 방안”이라고 밝혔다... 사진은 지난 30일 홍 부총리가 비상경제 중앙대책본부 회의에서 발언하는 모습... 연합뉴스 .. .. .. .. ..
20200804,한국경제,,[시론] 삼성전자 같은 기업 더 나오게 해야,경제>반도체,경제>무역,경제>증권_증시,"삼성전자는 매출의 85%가 해외에서 나오고 15%만 국내에서 발생한다... 법인세 등 세금 80% 이상을 국내에서 내는 것은 본사가 한국에 있기 때문이다... 만약 삼성전자가 주로 국내에서만 영업 활동을 하고 해외시장을 개척하지 않았더라면 오늘의 글로벌 기업 삼성전자는 없었을 것이며, 오늘의 매출 실적도 불가능했을 것이다... 반대의 예를 든다면, 한국.."
20200804,한국경제,정인설(surisuri@hankyung.com);,"당정, 年 3%대 수익 '뉴딜펀드' 내놓는다",정치>행정_자치,경제>금융_재테크,경제>증권_증시,정부가 연 3%대 수익률을 목표로 한 국민참여형 뉴딜펀드를 내놓는다... 지난달 15일 이광재 더불어민주당 의원이 처음 뉴딜펀드를 제안한 뒤 홍남기 부총리 겸 기획재정부 장관이 ..“본격 추진하겠다”고 화답하면서 탄력을 받고 있다... .. .. .. ..2일 더불어민주당과 기획재정부에 따르면 당정은 한국판 뉴딜 재원 조성과 국민참여형 뉴딜펀드 구조 등..
20200804,세계일보,우상규,"원금 보장에 3% 안팎 수익률…정부, ‘뉴딜펀드’ 추진",정치>행정_자치,경제>금융_재테크,경제>증권_증시,정부가 원금보장에 수익률이 연 3%대 안팎인 국민참여형 ..‘뉴딜펀드’ 조성을 추진한다... .. .. .. .. 2일 더불어민주당과 정부에 따르면 당정은 ..‘한국판 뉴딜’ 재원 조성과 국민소득 증대를 위한 뉴딜펀드 출시 구상을 이르면 이달 중 발표할 계획이다... .. .. .. .. 민주당 K뉴딜위원회 디지털뉴딜 분과위원장인 이광재 의원이 국민참여..
20200804,경상일보,이왕수 기자,민주 당권주자들 ‘암각화 보존-물문제’ 해결 모색 한목소리,정치>국회_정당,정치>선거,지역>대구,"더불어민주당 이낙연, 김부겸, 박주민(오른쪽부터) 당대표 후보가 지난 1일 울산시 북구 오토밸리복지센터 체육관에서 열린 후보자 합동연설회에서 손을 맞잡고 인사하고 있다... .. .. ..김동수기자 dskim@ksilbo.co.kr 울산에서 진행된 더불어민주당 당권 경쟁에서 반구대암각화 보존 및 맑은 물 확보에 대한 후보들의 약속이 잇따랐다... .. .."
20200804,무등일보,김현수,"[민주 당대표 후보 인터뷰] 이낙연 호남 정치 복원, 주저함 없이 역할 하겠다",지역>광주,정치>국회_정당,정치>행정_자치,"-타 지역에 비해 낙후된 광주 전남의 경우 공공기관 시즌2에서 지역별 균등 배분보다는 규모의 공공기관을 우선 배려해야 한다는 주문이 많다... 이에 대한 생각은. ..▲혁신도시 1차 이전을 통해 16개 공공기관이 광주전남 빛가람혁신도시로 옮겨왔지만 여전히 전국 363개 공공기관 중 수도권 43%, 충청권 23%가 몰려있고 호남권에는 단 8%만 소재해 있.."
20200804,전남일보,박상지,부침개,국제>미국_북미,국제>아시아,,"길어지는 장마 탓에 불쾌지수도 연일 ..'최고치'다... 불쾌지수는 대략 세 단계를 거치면 정상수준을 회복할 수 있다... 먼저 제습기와 에어컨을 같이 돌린다... 조금이라도 불편한 만남은 아예 취소하거나 미룬다... 빗소리를 음악삼아 부침개 재료를 준비한다. ..'비오는 날 부침개가 땡기는 것'은 의학적으로나, 영양학적으로 분명한 이유가 있다... 후.."
20200804,전자신문,이준희,[人사이트]김판종 미디움 대표 “5만TPS급 블록체인 가속서버 출시 눈앞,IT_과학>모바일,경제>자동차,IT_과학>보안,"“포스트코로나 시대에 인공지능(AI), 클라우드, 사물인터넷(IoT) 등 4차 산업기술을 산업 전반에 걸쳐 융복합해서 경제 위기를 극복해야 합니다... 완전무결한 빅데이터를 안전하고 신속하게 처리하는 블록체인 기술 상용화로 디지털뉴딜 성공을 견인하겠습니다.” .. ..김판종 미디움 대표는 무결성탈중앙화 등 블록체인 가치가 4차 산업혁명 시대 필수 인프.."
20200804,한라일보,백금탁기자 haru@ihalla.com,제주형 뉴딜' 정책 국비 확보 손 놨나,지역>제주,지역>경기,지역>대전,최근(7.14.) 정부가 발표한 ..'한국형 뉴딜'과 동행할 ..'제주형 뉴딜'에 따른 국비 확보에 대한 제주도의 대응이 매우 소극적이라는 지적이다. ..2일 제주특별자치도와 의회에 따르면 지역 주도 제주형 균형발전 뉴딜 제안사업은 3개로 이에 따른 예산은 2430억원(국비 1700·도비 730) 규모다... 제주형 3대 뉴딜 정책은 ..▷제주형 지역뉴..
20200804,전남일보,서울=김선욱,"이낙연 '호남정치' 복원 위해 역할, 대한민국 정치 중심으로",정치>국회_정당,정치>선거,정치>청와대,더불어민주당의 새로운 대표가 오는 29일 선출된다... 당 대표에 출마한 이낙연·김부겸·박주민 후보는 자신이 거대 여당을 책임질 적임자라며 뜨겁게 경쟁하고 있다... 이들은 전국을 돌며 합동 연설중이다... 8일에는 광주·전남을 찾는다... 방문에 앞서 지역 주요현안 등에 대한 세 후보의 생각을 꼼꼼히 들어봤다. ..이낙연 후보는 2일 ..'호남 정치 ..
20200805,헤럴드경제,배문숙 기자,"한국, 재생에너지 발전 비중 44개국 중 40위…사실상 꼴찌",경제>자원,경제>유통,,[헤럴드경제=배문숙 기자] 문재인 정부가 에너지전환을 핵심 국정과제로 내세우고 있지만 우리나라 전기생산량 중 재생에너지가 차지하는 비중은 아직도 전 세계에서 최하위권인 것으로 조사됐다... 연료비 측면에서 값싼 원자력이나 석탄화력발전을 주력으로 사용하기 때문이다... .. .. .. .. 2일 유럽계 에너지 분야 전문 컨설팅업체인 ..'에너데이터'(En..
20200805,아시아경제,김은별,경제 저점 찍었나…소비자·기업심리 일제히 개선 효율적 정책대응이 관건,경제>증권_증시,경제>외환,경제>취업_창업,"[아시아경제 김은별 기자] 신종 코로나바이러스감염증(코로나19) 확산으로 인한 소비자와 기업들의 심리가 조금씩 개선되고 있다... 아직 코로나19 확진자가 여전히 증가하고는 있지만 적극적인 정책대응의 결과다... 2008년 글로벌 금융위기 당시 1년여 만에 회복세를 보인 것과는 개선세가 빠른 편이지만, 여전히 실제 경제회복으로 얼마나 이어질지는 좀 더 .."
20200805,서울경제,한동희 기자,"두산중공업, 클럽모우CC 매각 완료",경제>산업_기업,지역>전북,경제>금융_재테크,"두산중공업(034020)은 2일 하나금융-모아미래도 컨소시엄과 클럽모우CC 매각 거래를 완료하고, 매각 대금 1,850억원 중 일부 회원권 입회보증금 반환 비용 등을 제외한 대금으로 채권단 차입금을 상환했다고 밝혔다... .. .. .. ..이번 상환은 채권단의 긴급운영자금 지원 이후 첫번째 상환이다... 두산중공업은 이번 첫 상환을 시작으로 비핵심자산.."
20200805,디지털타임스,김양혁,V자 반등 쉽지않아 … 실제성장률 기대보다 낮을듯,경제>무역,,,"[디지털타임스 김양혁 기자] 정부가 언급한 ..'V자 반등' 가능성에 전문가들은 그럴 가능성은 낮고, 저성장에 무게를 실었다... 3분기부터 본격적으로 회복국면에 접어들면서 반등을 이뤄낼 것이란 게 정부 측의 예상이지만, 실제 성장률은 예상보다 높지 않을 것이라는 게 전문가들의 공통된 의견이었다. .. .. .. ..2일 관련 부처 등에 따르면 정부는 .."
20200805,아주경제,윤지은,제1회 LH 공공데이터 활용 창업경진대회 시상식 성료,IT_과학>모바일,경제>부동산,IT_과학>콘텐츠,"LH는 지난 31일 서울 강남구 소재 LH 더스마티움에서 ..‘제1회 LH 토지주택 공공데이터 활용 창업경진대회’ 시상식을 개최했다고 2일 밝혔다... .. .. .. ..이번 행사는 급증하는 공공데이터 수요에 대응하는 창의적 아이디어, 신규 비즈니스 모델을 지원하고 데이터 기반 창업활동을 장려하기 위해 마련됐다... .. .. .. ..지난 4월 27.."
20200805,국민일보,장선욱,광주 33일 만에 사회적 거리두기 2단계→1단계 완화.,지역>경기,지역>강원,지역>대전,"광주시가 1개월여 만에 ..‘사회적 거리 두기’를 2단계에서 1단계로 낮췄다... 1주일간 코로나19 지역감염자가 한 명도 발생하지 않은 데 따른 후속 조치다... .. .. .. ..지역감염이 방역관리 시스템에서 통제 가능하다고 판단됨에 따라 공공시설이 다시 문을 열고 방역수칙도 완화되지만, 지역감염 확산을 막기 위한 ..‘생활 속 거리 두기’는 그대.."
20200805,중부일보,신창균,"이원욱 의원, 낙동강사업 정부가 적극 지원해야 해소 가능",지역>울산,지역>경남,지역>대구,"이원욱 민주당 최고위원 후보(화성을)는 부산ㆍ울산ㆍ경남 당대표 및 최고위원 후보자 순회합동연설회에 앞서 서울 여의도에서 송철호 울산시장을 만나, 낙동강 통합물관리방안과 국립과학관 울산 유치 등 울산 현안에 대해 논의하고 적극 지원키로 협의했다고 2일 밝혔다... .. .. ..이원욱 민주당 최고위원 후보와 송철호 울산시장의 만남은 국가 예산 확보를 위해.."
20200805,조선일보,세종/정원석 기자,당정 3%대 수익 '뉴딜 펀드' 추진…또 관제펀드,정치>행정_자치,경제>금융_재테크,경제>증권_증시,정부가 한국형 뉴딜 사업 재원을 마련하기 위해 연 3%대 수익률을 보장하는 국민참여형 뉴딜펀드 조성을 추진한다... .. .. .. ..다만 지난해 일본의 수출규제에 대응해 나온 소재·부품·장비 분야에 투자하는 필승코리아 펀드와 같이 ..‘관제펀드’ 논란도 예상된다... 시중 금리에 비해 높은 수익률 보장 조건은 정부의 재정 부담을 가중시킬수도 있는 요..
20200805,광주매일신문,보성=임병언 기자,김철우 보성군수 ‘잰걸음’ 내년 국비 확보 광폭행보,지역>충남,지역>전북,지역>경기,"김철우 보성군수가 지역 현안사업 추진과 주민 숙원사업 추진을 위해 기획재정부를 방문하는 등 국비 확보에 총력을 기울이고 있다. .. ..김 군수는 최근 관련 사업 부서장들과 기획재정부를 방문해 안도걸 예산실장, 김위정 농림해양예산과장 등과 만나 주요 현안 사업의 필요성을 설명하고 적극적인 국비 지원을 요청했다... 특히 벌교권역 통합관광 로드를 실현할 .."
